Êý¾Ý×éÊý,ÎÀÐÇPRNºÅ,ÀúÔª,ÎÀÐÇÖÓÆ«²î(s),ÎÀÐÇÖÓÆ¯ÒÆ(s/s),ÎÀÐÇÖÓÆ¯ÒÆËÙ¶È(s/s*s),IODE,C_rs,n,M0,C_uc,e,C_us,sqrt_A,TEO,C_ic,OMEGA,C_is,I_0,C_rc,w,OMEGA_DOT,IDOT,L2_code,PS_week_num,L2_P_code,ÎÀÐÇ¾«¶È(m),ÎÀÐÇ½¡¿µ×´Ì¬,TGD,IODC
321,11,22  9 23 18  0  0.0,1.88909471035e-05,3.29691829393e-12,0.0,190.0,98.1875,4.41411243693e-09,1.32604968009,4.93973493576e-06,0.000736501766369,6.97746872902e-06,5153.64151573,496800.0,-2.60770320892e-08,0.528061251642,4.842877388e-08,0.964022410946,247.78125,-3.11868462774,-8.08140805165e-09,4.18946022212e-10,1.0,2228.0,0.0,2.0,0.0,-8.38190317154e-09,958.0
322,12,22  9 23 18  0  0.0,0.000282983761281,6.02540239925e-12,0.0,61.0,-17.96875,4.69448125827e-09,-1.93135636225,8.88481736183e-07,0.00850020255894,4.69572842121e-06,5153.72774506,496800.0,1.88127160072e-07,-1.54841391425,4.09781932831e-08,0.967494649933,293.125,1.31702677589,-8.07926510525e-09,3.175132257e-10,1.0,2228.0,0.0,2.0,0.0,-1.25728547573e-08,61.0
323,13,22  9 23 18  0  0.0,0.000393095891923,7.16227077646e-12,0.0,70.0,-63.65625,4.27660670926e-09,1.17768279602,3.22610139847e-06,0.00648319697939,1.14925205708e-05,5153.68403435,496800.0,-8.75443220139e-08,2.705741061,1.02445483208e-07,0.969403535663,163.25,0.93685377956,-7.92711591048e-09,1.4893477516e-10,1.0,2228.0,0.0,2.0,0.0,-1.11758708954e-08,70.0
324,14,22  9 23 18  0  0.0,0.00010132137686,3.06954461848e-12,0.0,109.0,-15.625,5.05699635848e-09,-1.99015471325,7.61821866035e-07,0.00230805226602,4.2486935854e-06,5153.65084839,496800.0,-2.79396772385e-08,-1.58322594589,-3.35276126862e-08,0.950879437888,292.65625,-3.03209786549,-8.41213611352e-09,1.96436753808e-10,1.0,2228.0,0.0,2.0,0.0,-7.91624188423e-09,109.0
325,15,22  9 23 18  0  0.0,2.66060233116e-05,3.06954461848e-12,0.0,76.0,-93.1875,5.33486507569e-09,0.674782898548,4.65475022793e-06,0.0146025023423,9.58144664764e-06,5153.62362862,496800.0,-1.47148966789e-07,2.4375684306,7.63684511185e-08,0.931098463805,183.03125,1.13612886984,-8.666789578e-09,3.80015829185e-10,1.0,2228.0,0.0,2.0,0.0,-1.07102096081e-08,76.0
326,16,22  9 23 18  0  0.0,0.000524872448295,9.09494701773e-13,0.0,35.0,-16.375,4.69233831187e-09,2.57010390342,1.0933727026e-06,0.0127858485794,4.47034835815e-06,5153.70683289,496800.0,-2.23517417908e-08,-1.52994508991,-1.88127160072e-07,0.967321658407,298.375,0.733011102089,-8.08783689087e-09,2.8001166361e-10,1.0,2228.0,0.0,2.0,0.0,-1.02445483208e-08,35.0
327,17,22  9 23 18  0  0.0,0.000662066973746,3.75166564481e-12,0.0,114.0,-14.9375,3.74801326265e-09,1.66729481839,8.64267349243e-07,0.0137227697996,1.10100954771e-05,5153.62832642,496800.0,1.58324837685e-07,-0.509701938423,-3.03611159325e-07,0.977553048517,172.78125,-1.47967448046,-7.60638826517e-09,3.06084178206e-10,1.0,2228.0,0.0,2.0,0.0,-1.11758708954e-08,114.0
328,18,22  9 23 18  0  0.0,3.86158935726e-05,1.29602995003e-11,0.0,172.0,102.34375,4.18267422517e-09,-0.319790667856,5.31040132046e-06,0.00285531685222,7.58282840252e-06,5153.72268105,496800.0,8.38190317154e-08,0.494013938486,-7.45058059692e-09,0.972630686132,237.59375,3.07635503607,-8.04962101331e-09,4.64305054455e-10,1.0,2228.0,0.0,2.0,0.0,-8.38190317154e-09,428.0
329,19,22  9 23 18  0  0.0,0.000214608386159,5.00222085975e-12,0.0,100.0,-0.25,3.7265837986e-09,-2.46473784318,1.84401869774e-07,0.00912241451442,1.1257827282e-05,5153.72902107,496800.0,2.04890966415e-08,-0.465007151997,1.60187482834e-07,0.976496818738,166.84375,2.18169684343,-7.51745598936e-09,2.92512184307e-10,1.0,2228.0,0.0,2.8,0.0,-1.53668224812e-08,100.0
330,20,22  9 23 18  0  0.0,0.000484026968479,3.06954461848e-12,0.0,85.0,-4.53125,5.37308095325e-09,0.505602656174,1.80676579475e-07,0.00476439355407,1.80676579475e-06,5153.65232277,496800.0,8.00937414169e-08,1.36091586164,1.67638063431e-08,0.944498247743,338.28125,-3.09057302862,-8.7335780743e-09,1.01075638777e-10,1.0,2228.0,0.0,4.0,0.0,-8.38190317154e-09,85.0
331,21,22  9 23 18  0  0.0,0.000159060582519,5.68434188608e-13,0.0,99.0,86.09375,4.3187513219e-09,1.67141709186,4.46662306786e-06,0.0243605751311,8.19005072117e-06,5153.70238304,496800.0,4.15369868278e-07,0.392608793321,1.32247805595e-07,0.961083494837,215.53125,-0.891991568012,-7.75818030221e-09,2.06437170365e-10,1.0,2228.0,0.0,2.82842707634,0.0,-1.02445483208e-08,99.0
332,22,22  9 23 18  0  0.0,0.000333128962666,6.8212102633e-12,0.0,75.0,-96.65625,4.32303721471e-09,1.44789697541,5.04404306412e-06,0.0134494638769,1.11330300569e-05,5153.75210762,496800.0,-2.83122062683e-07,2.65253308321,-2.14204192162e-07,0.962126720737,170.1875,-1.84450659366,-8.01961976364e-09,1.4643467102e-10,1.0,2228.0,0.0,2.0,0.0,-7.91624188423e-09,75.0
333,23,22  9 23 18  0  0.0,3.61353158951e-07,4.54747350886e-13,0.0,228.0,-29.03125,4.75698386176e-09,-1.35234301248,1.57207250595e-06,0.00267013336998,2.20537185669e-06,5153.6187954,496800.0,-1.86264514923e-08,1.49367573732,-1.67638063431e-08,0.96993194021,341.96875,3.01269869109,-8.43677999718e-09,2.14294640518e-11,1.0,2228.0,0.0,2.0,0.0,-8.38190317154e-09,740.0
334,24,22  9 23 18  0  0.0,0.000125252641738,1.35287336889e-11,0.0,62.0,46.5625,5.29772067133e-09,-0.273744932175,2.47173011303e-06,0.0130495217163,9.27597284317e-06,5153.67433548,496800.0,-2.04890966415e-08,-2.74899549924,2.01165676117e-07,0.934556913327,185.15625,0.839548383314,-8.582143195e-09,3.6001499607e-10,1.0,2228.0,0.0,2.0,0.0,2.79396772385e-09,62.0
335,25,22  9 23 18  0  0.0,0.000375152565539,3.97903932026e-12,0.0,110.0,-11.28125,4.9559207197e-09,-2.11102658745,4.91738319397e-07,0.0105503480882,4.2300671339e-06,5153.60535812,496800.0,1.06170773506e-07,-1.62786931513,-9.12696123123e-08,0.955058258993,295.03125,1.00355501151,-8.18462663684e-09,1.6679266187e-10,1.0,2228.0,0.0,2.0,0.0,5.58793544769e-09,110.0
336,26,22  9 23 18  0  0.0,0.000229749362916,1.5916157281e-12,0.0,43.0,-1.3125,5.49415742514e-09,-2.86563871658,1.09896063805e-07,0.00715362466872,3.93763184547e-06,5153.55367088,496800.0,-4.09781932831e-08,-1.67899868382,-5.40167093277e-08,0.93588449978,291.21875,0.375280989491,-8.56249951962e-09,1.1571910588e-10,1.0,2228.0,0.0,2.0,0.0,6.98491930962e-09,43.0
337,28,22  9 23 18  0  0.0,0.00033613294363,3.06954461848e-12,0.0,85.0,-19.03125,4.61662087222e-09,2.09263343108,1.06543302536e-06,0.0164598911069,4.06801700592e-06,5153.65453339,496800.0,2.27242708206e-07,-1.52654689506,-1.86264514923e-09,0.966517852217,298.71875,-1.26085387277,-7.98461830569e-09,3.87516141603e-10,1.0,2228.0,0.0,2.8,63.0,-1.11758708954e-08,85.0
338,29,22  9 23 18  0  0.0,0.000554030761123,3.18323145621e-12,0.0,63.0,4.34375,3.70586865002e-09,1.5587413976,2.70083546638e-07,0.00221690698527,1.15782022476e-05,5153.64748955,496800.0,5.40167093277e-08,-0.496194553935,6.33299350738e-08,0.979692708111,164.28125,2.45994878336,-7.57567270003e-09,3.47871633107e-10,1.0,2228.0,0.0,2.0,0.0,-1.02445483208e-08,63.0
339,30,22  9 23 18  0  0.0,0.0005371151492,2.27373675443e-13,0.0,43.0,53.34375,5.0780686648e-09,-1.32989027307,2.671033144e-06,0.00594055419788,9.04314219952e-06,5153.71112823,496800.0,6.70552253723e-08,-2.65274353422,-5.58793544769e-08,0.93610245263,191.40625,-2.65568300331,-8.25570102594e-09,4.24303388225e-10,1.0,2228.0,0.0,2.0,0.0,3.72529029846e-09,43.0
340,31,22  9 23 18  0  0.0,0.000194392632693,1.36424205266e-12,0.0,20.0,41.71875,4.70126725522e-09,-1.75631439293,2.07498669624e-06,0.0105488216504,9.14931297302e-06,5153.58675385,496800.0,1.15483999252e-07,-2.64358163085,-1.06170773506e-07,0.955122821957,199.53125,0.429685169061,-8.00997650482e-09,5.72523847916e-10,1.0,2228.0,0.0,2.0,0.0,-1.35041773319e-08,20.0
341,32,22  9 23 18  0  0.0,0.000242087990045,1.14823706099e-11,0.0,84.0,-100.3125,4.40732643998e-09,2.36893518272,5.17256557941e-06,0.00609736435581,1.08480453491e-05,5153.65649414,496800.0,-5.96046447754e-08,2.56154459649,-1.32247805595e-07,0.958903483573,168.84375,-2.29325820812,-7.89425739894e-09,2.10008747707e-10,1.0,2228.0,0.0,2.0,0.0,4.65661287308e-10,84.0
342,8,22  9 23 19 59 44.0,8.5873529315e-05,1.5916157281e-12,0.0,2.0,-19.75,4.21838999859e-09,2.69843699484,1.04680657387e-06,0.0075390660204,1.14012509584e-05,5153.5963707,503984.0,-1.04308128357e-07,-0.594968661416,-4.28408384323e-08,0.962125129082,160.5,0.164777823018,-7.80603943859e-09,5.05021036153e-10,1.0,2228.0,0.0,2.0,0.0,5.12227416039e-09,2.0
343,15,22  9 23 19 59 44.0,2.65841372311e-05,3.06954461848e-12,0.0,10.0,-103.9375,5.18235872318e-09,1.72255855157,5.50411641598e-06,0.0146027301671,9.3299895525e-06,5153.62655067,503984.0,-2.51457095146e-07,2.43750562753,-3.01748514175e-07,0.931097346136,188.09375,1.13623682002,-8.36320550394e-09,1.97151069276e-10,1.0,2228.0,0.0,2.0,0.0,-1.07102096081e-08,10.0
344,19,22  9 23 19 59 44.0,0.000214643776417,5.00222085975e-12,0.0,3.0,-8.34375,3.79801534544e-09,-1.41707192657,3.55765223503e-07,0.00912260473706,1.18985772133e-05,5153.72661209,503984.0,-1.76951289177e-07,-0.465062238177,3.72529029846e-08,0.97649386218,160.65625,2.18183942966,-7.73103631441e-09,2.5786788409e-10,1.0,2228.0,0.0,2.0,0.0,-1.53668224812e-08,3.0
345,21,22  9 23 19 59 44.0,0.000159055925906,5.68434188608e-13,0.0,0.0,110.3125,4.16231623432e-09,2.71908840664,5.64567744732e-06,0.0243587505538,9.21450555325e-06,5153.70992088,503984.0,2.94297933578e-07,0.392552877666,3.1478703022e-07,0.961084992865,194.3125,-0.891838317103,-7.72317884426e-09,2.82511767749e-10,1.0,2228.0,0.0,2.0,0.0,-1.02445483208e-08,0.0
346,25,22  9 23 19 59 44.0,0.000375180505216,3.97903932026e-12,0.0,1.0,-12.34375,5.15235747351e-09,-1.06311475724,6.35161995888e-07,0.0105503790546,4.11830842495e-06,5153.60574913,503984.0,1.06170773506e-07,-1.62792793426,2.6635825634e-07,0.955055371193,296.1875,1.00353499587,-8.49178228825e-09,3.12155859687e-10,1.0,2228.0,0.0,2.0,0.0,5.58793544769e-09,1.0
347,28,22  9 23 19 59 44.0,0.00033611105755,3.06954461848e-12,0.0,0.0,-20.25,4.70376735936e-09,3.1405102288,9.59262251854e-07,0.0164604395395,4.09781932831e-06,5153.65340996,503984.0,1.91852450371e-07,-1.52660457353,1.37835741043e-07,0.96651521165,303.1875,-1.26087015797,-7.9742607314e-09,3.10012913282e-10,1.0,2228.0,0.0,2.0,63.0,-1.11758708954e-08,0.0
348,29,22  9 23 19 59 44.0,0.000554044730961,3.18323145621e-12,0.0,15.0,0.0625,3.7819432474e-09,2.60706912957,1.22934579849e-07,0.00221736740787,1.14217400551e-05,5153.6453476,503984.0,-1.30385160446e-08,-0.4962484493,-1.11758708954e-08,0.979689951973,171.53125,2.45947922615,-7.55281460504e-09,4.28232123301e-10,1.0,2228.0,0.0,2.0,0.0,-1.02445483208e-08,15.0
349,1,22  9 23 20  0  0.0,0.000278894323856,6.36646291241e-12,0.0,37.0,95.53125,3.77730019686e-09,0.454576140864,4.93228435516e-06,0.0119913711678,8.56257975101e-06,5153.66160584,504000.0,-1.35973095894e-07,0.489385632876,1.09896063805e-07,0.988796796956,230.90625,0.943619885396,-7.95283126734e-09,3.69301097159e-10,1.0,2228.0,0.0,2.0,0.0,5.12227416039e-09,37.0
350,2,22  9 23 20  0  0.0,0.00064499815926,1.36424205266e-12,0.0,19.0,88.84375,4.28232123301e-09,-0.0170383113598,4.5970082283e-06,0.0200042253127,8.59424471855e-06,5154.89406967,504000.0,-3.74391674995e-07,0.39563898674,-1.17346644402e-07,0.9667700827,221.09375,-1.39308477628,-8.28570227562e-09,3.55371945525e-10,1.0,2228.0,0.0,2.0,0.0,-1.72294676304e-08,19.0
351,3,22  9 23 20  0  0.0,0.000355571508408,5.57065504836e-12,0.0,72.0,-23.15625,4.68590947265e-09,-0.648273599952,1.04866921902e-06,0.00451714440715,2.36369669437e-06,5153.54426765,504000.0,1.30385160446e-08,1.52230277221,9.87201929092e-08,0.975051890162,346.4375,1.06064553877,-8.45320925295e-09,3.78587198248e-11,1.0,2228.0,0.0,2.0,0.0,1.86264514923e-09,72.0
352,4,22  9 23 20  0  0.0,0.000114296097308,5.7980287238e-12,0.0,77.0,-98.4375,4.40196907397e-09,2.36413841332,4.967674613e-06,0.00201963284053,1.06003135443e-05,5153.76101685,504000.0,-4.47034835815e-08,2.6040677688,4.842877388e-08,0.962064710565,176.34375,-3.09743983004,-7.96354599937e-09,1.19290683221e-10,1.0,2228.0,0.0,2.0,0.0,-4.65661287308e-09,589.0
353,5,22  9 23 20  0  0.0,9.7778160125e-05,1.47792889038e-12,0.0,65.0,-20.1875,4.84770192624e-09,2.9733967649,1.17905437946e-06,0.00610768480692,1.99861824512e-06,5153.78758812,504000.0,2.60770320892e-08,1.47897411575,-1.17346644402e-07,0.962079961486,343.5625,1.11450090901,-8.37142013182e-09,1.85722021782e-11,1.0,2228.0,0.0,2.0,0.0,-1.11758708954e-08,65.0
354,6,22  9 23 20  0  0.0,0.000470372382551,1.20508047985e-11,0.0,93.0,90.5,3.70193991494e-09,0.666327177921,4.80189919472e-06,0.00244739418849,8.20122659206e-06,5153.52861595,504000.0,-2.04890966415e-08,0.481114415478,-6.14672899246e-08,0.988103575669,232.625,-0.894413175807,-7.80032491484e-09,4.21803284086e-10,1.0,2228.0,0.0,2.0,0.0,3.72529029846e-09,93.0
355,7,22  9 23 20  0  0.0,0.000305105932057,3.29691829393e-12,0.0,5.0,42.6875,4.96163524345e-09,-0.175447659916,2.32458114624e-06,0.0163918690523,9.31695103645e-06,5153.63607597,504000.0,-5.02914190292e-08,-2.66261853115,1.43423676491e-07,0.95097325775,195.34375,-2.24177072293,-8.4724957706e-09,3.7965867145e-10,1.0,2228.0,0.0,2.0,0.0,-1.11758708954e-08,5.0
356,8,22  9 23 20  0  0.0,8.58674757183e-05,1.5916157281e-12,0.0,104.0,-19.75,4.21838999859e-09,2.7007731609,1.04680657387e-06,0.00753905577585,1.14012509584e-05,5153.59636498,504000.0,-1.04308128357e-07,-0.594968806245,-4.28408384323e-08,0.962125134934,160.5,0.164775567198,-7.80603943859e-09,5.05021036153e-10,1.0,2228.0,0.0,2.82842707634,0.0,5.12227416039e-09,104.0
357,9,22  9 23 20  0  0.0,0.000292324926704,4.88853402203e-12,0.0,21.0,-97.59375,4.610192033e-09,3.13068080323,4.99747693539e-06,0.00251002365258,9.88133251667e-06,5153.76118088,504000.0,6.33299350738e-08,2.54935892045,2.98023223877e-08,0.955143345234,186.3125,1.90362239203,-8.04212070089e-09,1.58220876249e-10,1.0,2228.0,0.0,2.0,0.0,1.39698386192e-09,21.0
358,10,22  9 23 20  0  0.0,4.56906855106e-06,1.70530256582e-12,0.0,56.0,-35.90625,4.5391176439e-09,-1.53640961665,1.87195837498e-06,0.00792363390792,2.16066837311e-06,5153.68030739,504000.0,8.94069671631e-08,1.51959557794,-5.96046447754e-08,0.974835420711,341.0,-2.51126538362,-8.29320258803e-09,4.92877673191e-11,1.0,2228.0,0.0,2.0,0.0,2.32830643654e-09,56.0
359,11,22  9 23 20  0  0.0,1.89146958292e-05,3.29691829393e-12,0.0,191.0,91.78125,4.2623203999e-09,2.37358154952,4.80003654957e-06,0.000736087560654,7.34813511372e-06,5153.64529037,504000.0,-5.21540641785e-08,0.528003087482,1.30385160446e-08,0.964025374818,234.78125,-3.11601855902,-8.0703361619e-09,4.14302971668e-10,1.0,2228.0,0.0,2.0,0.0,-8.38190317154e-09,959.0
360,12,22  9 23 20  0  0.0,0.000283027067781,6.02540239925e-12,0.0,65.0,-17.8125,4.87698886045e-09,-0.881132763059,9.12696123123e-07,0.00850036484189,4.40701842308e-06,5153.72897339,504000.0,-1.30385160446e-07,-1.5484730454,1.39698386192e-07,0.96749073809,297.84375,1.31695254011,-8.41285042899e-09,3.43228582562e-10,1.0,2228.0,0.0,2.0,0.0,-1.25728547573e-08,65.0
361,13,22  9 23 20  0  0.0,0.000393147580326,7.16227077646e-12,0.0,72.0,-69.9375,4.13945813933e-09,2.22767892169,3.61725687981e-06,0.00648295495194,1.11870467663e-05,5153.68621635,504000.0,-5.96046447754e-08,2.70568403353,-1.37835741043e-07,0.969403689269,168.96875,0.937029859306,-7.71567853184e-09,5.57166065346e-11,1.0,2228.0,0.0,2.0,0.0,-1.11758708954e-08,72.0
362,14,22  9 23 20  0  0.0,0.00010129949078,3.06954461848e-12,0.0,110.0,-13.53125,5.15985778593e-09,-0.940375033618,7.58096575737e-07,0.00230800476857,4.1089951992e-06,5153.64901543,504000.0,6.33299350738e-08,-1.58328619324,-8.19563865662e-08,0.950877751144,299.28125,-3.03167806798,-8.4442803096e-09,2.68582616115e-10,1.0,2228.0,0.0,2.0,0.0,-7.91624188423e-09,110.0
363,15,22  9 23 20  0  0.0,2.65836715698e-05,3.06954461848e-12,0.0,93.0,-103.9375,5.18235872318e-09,1.72489265346,5.50411641598e-06,0.0146027298178,9.3299895525e-06,5153.62656021,504000.0,-2.51457095146e-07,2.43750547538,-3.01748514175e-07,0.931097351988,188.09375,1.136236466,-8.36320550394e-09,1.97151069276e-10,1.0,2228.0,0.0,2.0,0.0,-1.07102096081e-08,93.0
364,16,22  9 23 20  0  0.0,0.000524878967553,9.09494701773e-13,0.0,40.0,-20.78125,4.7730559598e-09,-2.66291289367,1.085922122e-06,0.0127864716342,4.45730984211e-06,5153.70568466,504000.0,9.31322574615e-08,-1.53000335501,-1.62050127983e-07,0.967319702486,296.78125,0.733005243102,-8.08997983728e-09,2.4429589019e-10,1.0,2228.0,0.0,2.0,0.0,-1.02445483208e-08,40.0
365,17,22  9 23 20  0  0.0,0.0006620939821,3.75166564481e-12,0.0,115.0,-22.40625,3.71979780165e-09,2.71758394754,9.51811671257e-07,0.0137231021654,1.13118439913e-05,5153.62619972,504000.0,1.06170773506e-07,-0.509754619566,7.45058059692e-09,0.977551196463,165.5,-1.47976008458,-7.367449741e-09,4.37161066656e-10,1.0,2228.0,0.0,2.0,0.0,-1.11758708954e-08,115.0
366,18,22  9 23 20  0  0.0,3.85227613151e-05,1.29602995003e-11,0.0,173.0,99.40625,4.12410035676e-09,0.730419282312,5.19677996635e-06,0.00285571964923,7.46920704842e-06,5153.72336006,504000.0,1.13621354103e-07,0.493956265867,8.38190317154e-08,0.972634235171,241.125,3.07629280353,-7.98711840983e-09,4.40732643998e-10,1.0,2228.0,0.0,2.0,0.0,-8.38190317154e-09,429.0
367,19,22  9 23 20  0  0.0,0.000214645173401,5.00222085975e-12,0.0,106.0,-8.34375,3.79801534544e-09,-1.41473834548,3.55765223503e-07,0.00912260403857,1.18985772133e-05,5153.72661018,504000.0,-1.76951289177e-07,-0.465062378618,3.72529029846e-08,0.976493865106,160.65625,2.18183949257,-7.73067915667e-09,2.5786788409e-10,1.0,2228.0,0.0,2.8,0.0,-1.53668224812e-08,106.0
368,20,22  9 23 20  0  0.0,0.000484004616737,3.06954461848e-12,0.0,86.0,6.25,5.22878922863e-09,1.55554354791,1.09896063805e-07,0.00476536341012,1.83284282684e-06,5153.65526581,504000.0,1.86264514923e-08,1.36085340089,5.40167093277e-08,0.94449890313,334.53125,-3.09031566476,-8.69571935447e-09,6.57170230921e-11,1.0,2228.0,0.0,4.0,0.0,-8.38190317154e-09,86.0
369,21,22  9 23 20  0  0.0,0.000159056857228,5.68434188608e-13,0.0,100.0,110.3125,4.16231623432e-09,2.72142197017,5.64567744732e-06,0.0243587502046,9.21450555325e-06,5153.70992279,504000.0,2.94297933578e-07,0.392552760632,3.1478703022e-07,0.961085013346,194.3125,-0.891838246883,-7.72317884426e-09,2.82511767749e-10,1.0,2228.0,0.0,2.82842707634,0.0,-1.02445483208e-08,100.0
370,22,22  9 23 20  0  0.0,0.000333178322762,6.8212102633e-12,0.0,76.0,-95.1875,4.26124892669e-09,2.49818019583,4.87640500069e-06,0.0134499275591,1.15372240543e-05,5153.74830246,504000.0,1.13621354103e-07,2.65247715439,-1.49011611938e-07,0.962127393679,154.25,-1.84465702407,-7.63031783336e-09,1.64649715464e-10,1.0,2228.0,0.0,2.0,0.0,-7.91624188423e-09,76.0
371,23,22  9 23 20  0  0.0,3.64612787962e-07,4.54747350886e-13,0.0,229.0,-28.78125,4.72591113888e-09,-0.302045916282,1.4528632164e-06,0.00267006387003,2.28546559811e-06,5153.61901283,504000.0,-3.72529029846e-09,1.49361501597,-1.67638063431e-08,0.969932042614,338.9375,3.0126172914,-8.44285167866e-09,1.28576784311e-11,1.0,2228.0,0.0,2.0,0.0,-8.38190317154e-09,741.0
372,24,22  9 23 20  0  0.0,0.00012515578419,1.35287336889e-11,0.0,63.0,52.40625,5.28557730837e-09,0.776399981044,2.93925404549e-06,0.0130507771391,9.76957380772e-06,5153.67694473,504000.0,-1.11758708954e-07,-2.7490568511,1.43423676491e-07,0.934559382732,177.375,0.839588825685,-8.55178478759e-09,2.90726395636e-10,1.0,2228.0,0.0,2.0,0.0,2.79396772385e-09,63.0
373,25,22  9 23 20  0  0.0,0.000375181436539,3.97903932026e-12,0.0,111.0,-12.34375,5.15235747351e-09,-1.06078067144,6.35161995888e-07,0.0105503764935,4.11830842495e-06,5153.60575104,504000.0,1.06170773506e-07,-1.62792807762,2.6635825634e-07,0.955055356563,296.1875,1.00353479545,-8.49178228825e-09,3.12155859687e-10,1.0,2228.0,0.0,2.82842707634,0.0,5.58793544769e-09,111.0
374,26,22  9 23 20  0  0.0,0.000229761004448,1.5916157281e-12,0.0,44.0,-5.6875,5.5323733027e-09,-1.81542588153,2.9057264328e-07,0.00715413456783,3.83891165256e-06,5153.55253029,504000.0,9.31322574616e-09,-1.67906061353,-7.264316082e-08,0.9358837376,292.9375,0.375330237165,-8.58678624554e-09,9.14323799542e-11,1.0,2228.0,0.0,2.0,0.0,6.98491930962e-09,44.0
375,27,22  9 23 20  0  0.0,0.000208034180105,4.77484718431e-12,0.0,55.0,-16.09375,3.94230707006e-09,2.70826380032,9.14558768272e-07,0.0106073593488,1.16601586342e-05,5153.66341209,504000.0,-1.49011611938e-08,-0.573714157246,-1.65775418282e-07,0.970938590232,157.71875,0.687259714303,-7.60603110744e-09,4.553761111e-10,1.0,2228.0,0.0,2.0,0.0,1.39698386192e-09,55.0
376,28,22  9 23 20  0  0.0,0.000336110591888,3.06954461848e-12,0.0,102.0,-20.25,4.70341020163e-09,-3.14034158507,9.59262251854e-07,0.0164604433812,4.09781932831e-06,5153.65341377,504000.0,1.91852450371e-07,-1.52660470227,1.37835741043e-07,0.96651519702,303.1875,-1.26086998388,-7.9742607314e-09,3.10012913282e-10,1.0,2228.0,0.0,2.8,63.0,-1.11758708954e-08,102.0
377,29,22  9 23 20  0  0.0,0.000554054044187,3.18323145621e-12,0.0,68.0,0.0625,3.7819432474e-09,2.60940512447,1.22934579849e-07,0.00221736903768,1.14217400551e-05,5153.64535713,504000.0,-1.30385160446e-08,-0.496248563407,-1.11758708954e-08,0.979689938807,171.53125,2.459476944,-7.55281460504e-09,4.28232123301e-10,1.0,2228.0,0.0,2.0,0.0,-1.02445483208e-08,68.0
378,30,22  9 23 20  0  0.0,0.000537116080523,2.27373675443e-13,0.0,44.0,49.28125,5.14485716109e-09,-0.279677044506,2.49035656452e-06,0.00594044371974,9.09902155399e-06,5153.71139717,504000.0,2.23517417908e-08,-2.65280313496,5.02914190292e-08,0.936104864982,189.625,-2.65573458726,-8.37177728956e-09,3.87516141603e-10,1.0,2228.0,0.0,2.0,0.0,3.72529029846e-09,44.0
379,31,22  9 23 20  0  0.0,0.00019440241158,1.36424205266e-12,0.0,21.0,49.15625,4.79055668877e-09,-0.706178658056,2.62074172497e-06,0.0105485968525,9.01892781258e-06,5153.58470154,504000.0,2.29105353355e-07,-2.6436389509,1.04308128357e-07,0.955126006729,202.0,0.42978536432,-8.1810550595e-09,4.56804742037e-10,1.0,2228.0,0.0,2.0,0.0,-1.35041773319e-08,21.0
380,32,22  9 23 20  0  0.0,0.000242170877755,1.14823706099e-11,0.0,98.0,-90.96875,4.38411118726e-09,-2.86401695046,4.69759106636e-06,0.00609630870167,1.10007822514e-05,5153.6582756,504000.0,5.40167093277e-08,2.56148778845,-1.24797224999e-07,0.958902048451,164.21875,-2.29330068687,-7.88961434839e-09,1.81078971237e-10,1.0,2228.0,0.0,2.0,0.0,4.65661287308e-10,98.0
381,8,22  9 23 21 59 44.0,8.58851708472e-05,1.5916157281e-12,0.0,11.0,-14.84375,4.21088968617e-09,-2.53448354078,8.13975930214e-07,0.00753867591266,1.13341957331e-05,5153.59712791,511184.0,-6.70552253723e-08,-0.595024875506,-9.12696123123e-08,0.962121530304,161.40625,0.164739159556,-7.80818238499e-09,4.90377569051e-10,1.0,2228.0,0.0,2.0,0.0,5.12227416039e-09,11.0
382,15,22  9 23 21 59 44.0,2.65617854893e-05,3.06954461848e-12,0.0,11.0,-107.625,5.04378152232e-09,2.77273990608,5.65685331821e-06,0.0146028328454,8.90903174877e-06,5153.62709999,511184.0,6.33299350738e-08,2.43744697329,-1.88127160072e-07,0.931097078422,192.75,1.13626854487,-8.07676500111e-09,2.23223583873e-10,1.0,2228.0,0.0,2.0,0.0,-1.07102096081e-08,11.0
383,19,22  9 23 21 59 44.0,0.000214680097997,5.00222085975e-12,0.0,4.0,-15.78125,3.86123226439e-09,-0.367026183108,7.13393092155e-07,0.00912229903042,1.19283795357e-05,5153.7249012,511184.0,-2.01165676117e-07,-0.465117281933,-1.97440385819e-07,0.976491752652,163.21875,2.18193781968,-7.72925052574e-09,4.01088135502e-10,1.0,2228.0,0.0,2.0,0.0,-1.53668224812e-08,4.0
384,21,22  9 23 21 59 44.0,0.000159052200615,5.68434188608e-13,0.0,3.0,123.125,4.12124309489e-09,-2.5139209325,6.58258795738e-06,0.0243605633732,8.92393290997e-06,5153.70671654,511184.0,4.65661287308e-08,0.392497118543,3.94880771637e-07,0.961087691949,203.96875,-0.891856144223,-7.68853454404e-09,3.85373195198e-10,1.0,2228.0,0.0,2.0,0.0,-1.02445483208e-08,3.0
